CASE_ID,COLLISION_DATE,MONTH,HOUR,DAY_OF_WEEK,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PCF_VIOL_CATEGORY,TYPE_OF_COLLISION,PEDESTRIAN_ACCIDENT,BICYCLE_ACCIDENT,MOTORCYCLE_ACCIDENT,COUNT_PED_INJURED,COUNT_BICYCLIST_INJURED,COUNT_MC_INJURED,COUNT_PED_KILLED,COUNT_BICYCLIST_KILLED,COUNT_MC_KILLED,STWD_VEHTYPE_AT_FAULT,COUNTY
81967448,2023-01-06,1,10,5,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,FRESNO
81967452,2023-01-10,1,14,2,possible injury,0,1,automobile right of way,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,FRESNO
81967458,2023-01-01,1,21,7,minor injury,0,1,improper turning,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81967462,2023-01-01,1,7,7,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81967463,2023-01-01,1,13,7,possible injury,0,2,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Not Stated,SACRAMENTO
81967465,2023-01-01,1,18,7,possible injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81967468,2023-01-12,1,13,4,possible injury,0,1,DUI,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
81967475,2023-01-02,1,19,1,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,KERN
81967477,2023-01-07,1,21,6,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,KERN
81967481,2023-01-09,1,12,1,possible injury,0,2,improper turning,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,KERN
81967544,2023-01-08,1,1,7,minor injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
81967547,2023-01-09,1,21,1,minor injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN DIEGO
81968188,2023-01-09,1,5,1,severe injury,0,2,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81968355,2023-01-09,1,11,1,minor injury,0,2,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81968371,2023-01-08,1,16,7,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SOLANO
81968373,2023-01-10,1,11,2,minor injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SOLANO
81968389,2023-01-05,1,20,4,possible injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81968390,2023-01-12,1,19,4,possible injury,0,2,DUI,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81968392,2023-01-03,1,15,2,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,RIVERSIDE
81968409,2023-01-09,1,10,1,minor injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81968416,2023-01-11,1,23,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81968417,2023-01-12,1,17,4,minor injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81968438,2023-01-02,1,12,1,minor injury,0,2,improper turning,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,STANISLAUS
81968439,2023-01-09,1,16,1,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,STANISLAUS
81968444,2023-01-02,1,13,1,possible injury,0,2,unsafe starting or backing,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81968446,2023-01-02,1,19,1,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81968457,2023-01-05,1,14,4,possible injury,0,12,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,KERN
81968497,2023-01-04,1,12,3,possible injury,0,2,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
81968546,2023-01-01,1,17,7,minor injury,0,1,unsafe lane change,hit object,no,no,yes,0,0,1,0,0,0,Passenger Car/Station Wagon,SAN MATEO
81968547,2023-01-04,1,9,3,minor injury,0,1,unsafe starting or backing,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN MATEO
81968593,2023-01-01,1,22,7,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Not Stated,LOS ANGELES
81968616,2023-01-12,1,23,4,possible injury,0,1,pedestrian violation,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Pedestrian,FRESNO
81968621,2023-01-02,1,19,1,minor injury,0,3,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81968622,2023-01-03,1,18,2,possible injury,0,1,improper turning,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81968623,2023-01-04,1,9,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81968632,2023-01-12,1,15,4,possible injury,0,1,unsafe speed,rear end,no,no,yes,0,0,1,0,0,0,Passenger Car/Station Wagon,KERN
81968636,2023-01-03,1,10,2,minor injury,0,2,DUI,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
81968767,2023-01-06,1,9,5,possible injury,0,2,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81968768,2023-01-03,1,17,2,possible injury,0,1,unknown,broadside,no,yes,no,0,1,0,0,0,0,Bicycle,ORANGE
81968798,2023-01-04,1,5,3,severe injury,0,1,pedestrian violation,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Pedestrian,LOS ANGELES
81968803,2023-01-04,1,17,3,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
81968840,2023-01-03,1,13,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81968842,2023-01-04,1,12,3,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81968843,2023-01-04,1,14,3,minor injury,0,1,pedestrian right of way,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81968844,2023-01-04,1,20,3,possible injury,0,1,automobile right of way,broadside,no,no,yes,0,0,1,0,0,0,Not Stated,SACRAMENTO
81968846,2023-01-05,1,23,4,severe injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81968847,2023-01-05,1,7,4,minor injury,0,3,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81968849,2023-01-14,1,18,6,possible injury,0,1,pedestrian violation,head-on,yes,no,no,1,0,0,0,0,0,Pedestrian,CONTRA COSTA
81968857,2023-01-04,1,16,3,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
81968885,2023-01-03,1,18,2,possible injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
81969123,2023-01-12,1,20,4,minor injury,0,1,traffic signs,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81969127,2023-01-13,1,15,5,minor injury,0,2,other hazardous violation,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81969186,2023-01-01,1,17,7,minor injury,0,2,DUI,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,SAN MATEO
81969193,2023-01-11,1,12,3,possible injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
81969194,2023-01-11,1,17,3,possible injury,0,1,automobile right of way,broadside,no,no,yes,0,0,1,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
81969195,2023-01-11,1,17,3,possible injury,0,1,DUI,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,RIVERSIDE
81969196,2023-01-11,1,18,3,possible injury,0,4,DUI,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,RIVERSIDE
81969216,2023-01-12,1,13,4,possible injury,0,3,automobile right of way,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81969218,2023-01-13,1,17,5,possible injury,0,2,DUI,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81969219,2023-01-14,1,2,6,possible injury,0,3,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Not Stated,ORANGE
81969220,2023-01-14,1,2,6,possible injury,0,1,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81969222,2023-01-14,1,21,6,possible injury,0,2,DUI,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81969224,2023-01-15,1,1,7,minor injury,0,1,DUI,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81969226,2023-01-15,1,14,7,possible injury,0,1,DUI,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81969229,2023-01-13,1,17,5,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
81969232,2023-01-04,1,21,3,possible injury,0,1,traffic signs,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
81969243,2023-01-03,1,12,2,minor injury,0,1,impeding traffic,rear end,no,no,no,0,0,0,0,0,0,Other Bus,LOS ANGELES
81969249,2023-01-05,1,13,4,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81969251,2023-01-07,1,22,6,minor injury,0,1,unsafe lane change,hit object,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,ORANGE
81969255,2023-01-09,1,17,1,minor injury,0,2,automobile right of way,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SANTA CLARA
81969256,2023-01-11,1,11,3,minor injury,0,3,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81969258,2023-01-11,1,17,3,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81969259,2023-01-12,1,13,4,minor injury,0,1,wrong side of road,other,no,yes,no,0,1,0,0,0,0,Other Vehicle,ORANGE
81969261,2023-01-13,1,9,5,possible injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81969266,2023-01-13,1,14,5,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81969270,2023-01-05,1,10,4,minor injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Not Stated,SACRAMENTO
81969284,2023-01-03,1,5,2,minor injury,0,2,improper turning,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81969286,2023-01-04,1,17,3,possible injury,0,4,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81969287,2023-01-04,1,22,3,possible injury,0,1,unsafe speed,broadside,no,no,no,0,0,0,0,0,0,Truck or Truck Tractor,SACRAMENTO
81969290,2023-01-05,1,17,4,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81969291,2023-01-05,1,20,4,minor injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81969292,2023-01-05,1,21,4,severe injury,0,2,DUI,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81969294,2023-01-06,1,3,5,minor injury,0,1,improper turning,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81969301,2023-01-08,1,16,7,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
81969308,2023-01-15,1,21,7,possible injury,0,2,hazardous parking,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,KERN
81969311,2023-01-09,1,13,1,possible injury,0,9,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
81969318,2023-01-14,1,17,6,possible injury,0,1,unsafe speed,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
81969320,2023-01-14,1,19,6,possible injury,0,1,improper turning,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
81969322,2023-01-15,1,17,7,possible injury,0,2,unsafe speed,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
81969323,2023-01-03,1,19,2,possible injury,0,1,unknown,broadside,no,no,no,0,0,0,0,0,0,Not Stated,LOS ANGELES
81969632,2023-01-10,1,21,2,severe injury,0,2,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,HUMBOLDT
81969662,2023-01-07,1,16,6,possible injury,0,1,unsafe speed,other,yes,no,no,0,0,0,0,0,0,Other Vehicle,ORANGE
81969668,2023-01-08,1,11,7,minor injury,0,1,unsafe speed,other,no,yes,no,0,1,0,0,0,0,Bicycle,ORANGE
81969685,2023-01-08,1,8,7,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,HUMBOLDT
81969959,2023-01-12,1,13,4,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN MATEO
81970019,2023-01-10,1,11,2,minor injury,0,1,traffic signs,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN MATEO
81970029,2023-01-11,1,8,3,possible injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN MATEO
81970033,2023-01-06,1,6,5,minor injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN MATEO
81970236,2023-01-04,1,7,3,possible injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN MATEO
81970267,2023-01-08,1,10,7,minor injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN MATEO
81970275,2023-01-10,1,17,2,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
81970281,2023-01-14,1,11,6,severe injury,0,1,brakes,broadside,no,yes,no,0,1,0,0,0,0,Bicycle,RIVERSIDE
81970284,2023-01-16,1,9,1,possible injury,0,1,DUI,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SOLANO
81970300,2023-01-16,1,19,1,possible injury,0,4,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
81970303,2023-01-12,1,6,4,possible injury,0,1,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Other Bus,ORANGE
81970304,2023-01-08,1,4,7,possible injury,0,1,traffic signs,broadside,no,yes,no,0,1,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81970305,2023-01-08,1,22,7,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81970308,2023-01-13,1,8,5,possible injury,0,2,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81970309,2023-01-13,1,10,5,minor injury,0,4,DUI,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81970310,2023-01-13,1,15,5,minor injury,0,1,improper turning,hit object,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,ORANGE
81970311,2023-01-14,1,1,6,possible injury,0,1,unknown,rear end,no,no,no,0,0,0,0,0,0,Not Stated,ORANGE
81970312,2023-01-14,1,23,6,minor injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81970314,2023-01-15,1,9,7,minor injury,0,2,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81970315,2023-01-15,1,18,7,possible injury,0,1,pedestrian violation,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Pedestrian,ORANGE
81970316,2023-01-15,1,18,7,minor injury,0,1,pedestrian right of way,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81970317,2023-01-16,1,9,1,possible injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81970320,2023-01-02,1,16,1,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
81970321,2023-01-11,1,13,3,possible injury,0,1,unsafe starting or backing,rear end,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,RIVERSIDE
81970322,2023-01-12,1,11,4,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
81970323,2023-01-13,1,2,5,fatal injury,1,0,DUI,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
81970327,2023-01-05,1,11,4,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
81970334,2023-01-07,1,21,6,severe injury,0,1,pedestrian violation,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Pedestrian,SONOMA
81970340,2023-01-07,1,17,6,possible injury,0,2,improper turning,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81970369,2023-01-02,1,17,1,possible injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
81970372,2023-01-07,1,21,6,possible injury,0,2,wrong side of road,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
81970373,2023-01-05,1,12,4,possible injury,0,1,automobile right of way,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Pickup or Panel Truck,ORANGE
81970374,2023-01-05,1,17,4,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81970375,2023-01-08,1,17,7,possible injury,0,4,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81970388,2023-01-01,1,17,7,severe injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81970389,2023-01-02,1,10,1,possible injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81970392,2023-01-04,1,18,3,possible injury,0,1,other improper driving,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Passenger Car/Station Wagon,SACRAMENTO
81970395,2023-01-06,1,17,5,minor injury,0,1,pedestrian violation,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Pedestrian,SACRAMENTO
81970414,2023-01-10,1,12,2,possible injury,0,1,unsafe speed,rear end,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,KERN
81970415,2023-01-11,1,17,3,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,KERN
81970429,2023-01-11,1,7,3,possible injury,0,3,unknown,broadside,no,no,no,0,0,0,0,0,0,Not Stated,LOS ANGELES
81970431,2023-01-12,1,11,4,possible injury,0,1,traffic signs,other,no,yes,no,0,1,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
81970432,2023-01-16,1,12,1,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Other Bus,LOS ANGELES
81970624,2023-01-07,1,14,6,severe injury,0,2,pedestrian right of way,vehicle/pedestrian,yes,no,no,2,0,0,0,0,0,Passenger Car/Station Wagon,SAN MATEO
81971053,2023-01-09,1,8,1,minor injury,0,1,automobile right of way,broadside,no,yes,no,0,1,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81971249,2023-01-15,1,8,7,possible injury,0,1,traffic signs,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,CONTRA COSTA
81971277,2023-01-17,1,18,2,minor injury,0,2,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,SAN MATEO
81971296,2023-01-05,1,17,4,possible injury,0,2,automobile right of way,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81971333,2023-01-09,1,13,1,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81971334,2023-01-16,1,16,1,possible injury,0,1,unsafe speed,hit object,no,no,yes,0,0,1,0,0,0,Motorcycle/Scooter,ORANGE
81971336,2023-01-17,1,8,2,possible injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81971348,2023-01-09,1,20,1,possible injury,0,1,improper turning,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
81971349,2023-01-12,1,4,4,minor injury,0,1,unknown,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Not Stated,RIVERSIDE
81971353,2023-01-15,1,18,7,possible injury,0,4,improper turning,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81971354,2023-01-15,1,18,7,possible injury,0,1,unsafe speed,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81971355,2023-01-17,1,9,2,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81971356,2023-01-12,1,19,4,possible injury,0,1,automobile right of way,sideswipe,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
81971362,2023-01-04,1,19,3,minor injury,0,2,unsafe speed,vehicle/pedestrian,yes,no,no,2,0,0,0,0,0,Not Stated,LOS ANGELES
81971371,2023-01-01,1,2,7,possible injury,0,1,improper turning,sideswipe,yes,no,no,1,0,0,0,0,0,Not Stated,LOS ANGELES
81971372,2023-01-02,1,20,1,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,LOS ANGELES
81971391,2023-01-16,1,12,1,possible injury,0,1,unsafe speed,broadside,no,no,no,0,0,0,0,0,0,Pickup or Panel Truck,LOS ANGELES
81971393,2023-01-07,1,22,6,possible injury,0,1,traffic signs,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81971395,2023-01-17,1,17,2,minor injury,0,2,DUI,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,ORANGE
81971422,2023-01-11,1,12,3,minor injury,0,2,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
81971424,2023-01-17,1,12,2,possible injury,0,1,unsafe speed,rear end,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,RIVERSIDE
81971461,2023-01-17,1,17,2,minor injury,0,2,DUI,head-on,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,STANISLAUS
81971468,2023-01-06,1,9,5,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
81971472,2023-01-07,1,18,6,minor injury,0,1,DUI,other,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
81971476,2023-01-08,1,20,7,possible injury,0,1,pedestrian right of way,vehicle/pedestrian,yes,no,no,1,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
81971478,2023-01-09,1,6,1,possible injury,0,1,improper turning,broadside,no,yes,no,0,1,0,0,0,0,Pickup or Panel Truck,VENTURA
81971480,2023-01-09,1,13,1,possible injury,0,2,automobile right of way,other,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
81971491,2023-01-10,1,14,2,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
81971494,2023-01-10,1,19,2,possible injury,0,1,unknown,other,no,no,no,0,0,0,0,0,0,Not Stated,VENTURA
81971496,2023-01-11,1,13,3,possible injury,0,1,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
81971497,2023-01-12,1,9,4,possible injury,0,1,unsafe speed,hit object,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
81971500,2023-01-14,1,17,6,possible injury,0,2,automobile right of way,broadside,no,no,no,0,0,0,0,0,0,Passenger Car/Station Wagon,VENTURA
