CASE_ID,COUNT_BICYCLIST_INJURED,COUNT_BICYCLIST_KILLED,NUMBER_INJURED,NUMBER_KILLED,TYPE_OF_COLLISION,PCF_VIOL_CATEGORY,STWD_VEHTYPE_AT_FAULT,INTERSECTION,LIGHTING,COUNTY
81339741,1,0,1,0,vehicle/pedestrian,automobile right of way,Bicycle,yes,daylight,ORANGE
9239011,1,0,1,0,hit object,pedestrian violation,Bicycle,yes,daylight,LOS ANGELES
9047556,1,0,1,0,other,unknown,Not Stated,yes,dark street lights,SAN FRANCISCO
91236979,1,0,1,0,rear end,DUI,Passenger Car/Station Wagon,no,daylight,SAN MATEO
7015216,1,0,1,0,other,unsafe speed,Bicycle,no,daylight,SAN FRANCISCO
6559832,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,ORANGE
8964734,1,0,1,0,broadside,pedestrian right of way,Bicycle,yes,daylight,PLACER
8628556,1,0,1,0,sideswipe,unsafe lane change,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
9569026,1,0,1,0,head-on,wrong side of road,Bicycle,no,dark street lights,SANTA CLARA
6965867,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,LOS ANGELES
8348050,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,SAN DIEGO
81367080,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,SOLANO
9361242,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,RIVERSIDE
9386009,1,0,1,0,broadside,unknown,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
8072347,1,0,1,0,broadside,unsafe speed,Bicycle,no,daylight,LOS ANGELES
8813472,1,0,1,0,head-on,wrong side of road,Bicycle,yes,dark street lights,LOS ANGELES
8395352,1,0,1,0,other,other hazardous violation,Passenger Car/Station Wagon,no,daylight,SAN DIEGO
9339500,1,0,1,0,broadside,pedestrian right of way,Passenger Car/Station Wagon,yes,daylight,SACRAMENTO
90433077,1,0,1,0,sideswipe,improper turning,Not Stated,no,daylight,LOS ANGELES
6787676,1,0,1,0,other,unknown,Passenger Car/Station Wagon,no,daylight,MARIN
6855238,1,0,1,0,rear end,unsafe speed,Bicycle,yes,daylight,ALAMEDA
6513946,1,0,1,0,broadside,other hazardous violation,Pickup or Panel Truck,yes,dark street lights,SACRAMENTO
8406013,1,0,1,0,rear end,unsafe speed,Bicycle,no,daylight,SAN FRANCISCO
9638711,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,RIVERSIDE
8120006,1,0,1,0,rear end,following too closely,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
8676573,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,LOS ANGELES
6658704,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,RIVERSIDE
9227165,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
91075122,1,0,1,0,other,wrong side of road,Bicycle,yes,daylight,SACRAMENTO
9158179,1,0,1,0,other,other improper driving,Bicycle,yes,daylight,MONTEREY
8569298,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
9618474,1,0,1,0,head-on,unknown,Not Stated,yes,daylight,LOS ANGELES
8691834,1,0,1,0,vehicle/pedestrian,automobile right of way,Passenger Car/Station Wagon,no,daylight,CONTRA COSTA
9257544,1,0,1,0,sideswipe,unsafe speed,Truck or Truck Tractor,no,daylight,ALAMEDA
8197141,1,0,1,0,broadside,unknown,Not Stated,yes,daylight,LOS ANGELES
81976445,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dark street lights,FRESNO
9139138,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,SAN DIEGO
9517482,1,0,1,0,rear end,improper turning,Passenger Car/Station Wagon,no,dusk-dawn,YOLO
7041435,1,0,1,0,hit object,other than driver or pedestrian,Not Stated,yes,daylight,CONTRA COSTA
9344923,1,0,1,0,broadside,unsafe starting or backing,Not Stated,yes,daylight,ALAMEDA
7166487,1,0,1,0,broadside,automobile right of way,Not Stated,yes,daylight,LOS ANGELES
9532568,1,0,1,0,broadside,unsafe speed,Bicycle,no,daylight,VENTURA
6819092,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,SANTA BARBARA
8740690,1,0,1,0,broadside,lights,Bicycle,yes,dark street lights,SANTA CLARA
82243400,1,0,1,0,other,improper turning,Passenger Car/Station Wagon,yes,daylight,ORANGE
8137512,1,0,1,0,broadside,unknown,Not Stated,yes,dark street lights,SAN FRANCISCO
6686331,1,0,1,0,broadside,improper turning,Bicycle,yes,daylight,SACRAMENTO
9341643,0,0,1,0,broadside,unknown,Not Stated,yes,dark street lights,LOS ANGELES
8178636,1,0,1,0,other,improper turning,Passenger Car/Station Wagon,no,daylight,SANTA CLARA
92089097,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,SAN DIEGO
8958805,1,0,1,0,broadside,wrong side of road,Not Stated,no,daylight,LOS ANGELES
6527017,1,0,1,0,broadside,unknown,Not Stated,no,daylight,SAN BERNARDINO
6646275,1,0,1,0,other,improper turning,Not Stated,yes,daylight,LOS ANGELES
9544482,1,0,1,0,vehicle/pedestrian,improper turning,Not Stated,yes,daylight,SANTA CLARA
90480236,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,LOS ANGELES
91241400,1,0,1,0,broadside,automobile right of way,Bicycle,no,dark street lights,SANTA BARBARA
6485031,1,0,1,0,broadside,improper turning,Pickup or Panel Truck,yes,daylight,SAN DIEGO
92166097,1,0,1,0,other,unsafe speed,Bicycle,no,daylight,EL DORADO
8454785,1,0,1,0,sideswipe,unknown,Bicycle,no,daylight,LOS ANGELES
6953331,1,0,1,0,broadside,traffic signs,Not Stated,yes,daylight,LOS ANGELES
91271077,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SAN BERNARDINO
6861397,1,0,1,0,sideswipe,unknown,Not Stated,yes,daylight,ORANGE
8308099,1,0,1,0,hit object,unsafe speed,Bicycle,no,daylight,ALAMEDA
8919438,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
8822918,1,0,1,0,vehicle/pedestrian,traffic signs,Passenger Car/Station Wagon,yes,dusk-dawn,ALAMEDA
6797653,1,0,1,0,other,unsafe speed,Not Stated,yes,daylight,SAN MATEO
8495777,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
8941431,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,SACRAMENTO
8813759,1,0,1,0,broadside,automobile right of way,Pickup or Panel Truck,yes,daylight,MENDOCINO
90271906,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SANTA BARBARA
91552542,1,0,1,0,other,automobile right of way,Bicycle,no,daylight,SANTA CRUZ
8467508,1,0,1,0,other,unsafe starting or backing,Pickup or Panel Truck,yes,daylight,RIVERSIDE
8188885,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,SONOMA
8180297,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,ALAMEDA
9148561,1,0,1,0,overturned,wrong side of road,Bicycle,no,daylight,SUTTER
8126601,1,0,1,0,sideswipe,improper turning,Not Stated,no,daylight,LOS ANGELES
9549595,1,0,1,0,other,unknown,Pickup or Panel Truck,no,daylight,LOS ANGELES
9088017,1,0,1,0,broadside,improper turning,Motorcycle/Scooter,no,dusk-dawn,LOS ANGELES
6477638,1,0,1,0,sideswipe,improper passing,Passenger Car/Station Wagon,no,daylight,MENDOCINO
8521255,1,0,1,0,other,traffic signs,Bicycle,yes,dark street lights,LOS ANGELES
82242269,1,0,1,0,sideswipe,other hazardous violation,Passenger Car/Station Wagon,no,daylight,RIVERSIDE
8627533,1,0,1,0,sideswipe,improper turning,Bicycle,yes,daylight,SANTA BARBARA
9615341,1,0,2,0,broadside,automobile right of way,Bicycle,no,daylight,ORANGE
6854406,0,1,0,1,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SAN DIEGO
8995654,1,0,1,0,sideswipe,improper turning,Not Stated,no,daylight,LOS ANGELES
7017722,1,0,1,0,other,improper turning,Bicycle,yes,dark street lights,SAN DIEGO
9474051,1,0,1,0,broadside,pedestrian right of way,Passenger Car/Station Wagon,no,daylight,PLACER
8891921,1,0,1,0,broadside,traffic signs,Bicycle,yes,dark street lights,SAN FRANCISCO
8843426,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,ORANGE
91851987,1,0,1,0,other,improper turning,Not Stated,no,dusk-dawn,SAN BERNARDINO
8871459,0,0,1,0,vehicle/pedestrian,other improper driving,Not Stated,no,dark street lights,LOS ANGELES
9530291,1,0,1,0,broadside,traffic signs,Bicycle,yes,unknown,ALAMEDA
7204486,0,0,1,0,rear end,unknown,Bicycle,no,daylight,SAN DIEGO
82170427,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,SAN JOAQUIN
7045742,1,0,1,0,other,wrong side of road,Bicycle,yes,daylight,SOLANO
9471074,1,0,1,0,broadside,improper turning,Bicycle,no,daylight,SANTA CLARA
9472153,1,0,1,0,broadside,DUI,Passenger Car/Station Wagon,yes,daylight,VENTURA
8077588,1,0,1,0,vehicle/pedestrian,pedestrian right of way,Passenger Car/Station Wagon,yes,dark street lights,LOS ANGELES
9632636,1,0,1,0,broadside,automobile right of way,Other Vehicle,no,daylight,ORANGE
9194328,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,LOS ANGELES
8076998,1,0,1,0,broadside,pedestrian right of way,Passenger Car/Station Wagon,yes,daylight,ORANGE
9506550,1,0,1,0,other,unknown,Not Stated,no,daylight,SAN FRANCISCO
8529218,1,0,1,0,broadside,improper passing,Bicycle,no,daylight,LOS ANGELES
8878691,1,0,1,0,other,pedestrian violation,Bicycle,yes,daylight,SAN FRANCISCO
9062115,1,0,1,0,sideswipe,unknown,Not Stated,no,daylight,SANTA CLARA
9004056,1,0,1,0,unknown,automobile right of way,Not Stated,yes,dark street lights,SANTA CLARA
8055676,1,0,1,0,broadside,improper turning,Not Stated,yes,daylight,LOS ANGELES
6943094,1,0,1,0,broadside,automobile right of way,Pickup or Panel Truck,no,daylight,ORANGE
7067579,1,0,1,0,other,other hazardous violation,Passenger Car/Station Wagon,yes,daylight,VENTURA
8993965,1,0,1,0,sideswipe,traffic signs,Passenger Car/Station Wagon,yes,daylight,ORANGE
8965560,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
8409461,1,0,1,0,rear end,wrong side of road,Bicycle,no,daylight,SAN BERNARDINO
8491018,1,0,1,0,sideswipe,unsafe speed,Pickup or Panel Truck,yes,dark street lights,SAN FRANCISCO
7076334,1,0,1,0,head-on,automobile right of way,Pickup or Panel Truck,no,daylight,LOS ANGELES
9260399,1,0,1,0,broadside,wrong side of road,Bicycle,no,dusk-dawn,SAN BERNARDINO
8549634,1,0,1,0,vehicle/pedestrian,unsafe speed,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
6967398,1,0,1,0,sideswipe,pedestrian violation,Bicycle,no,daylight,LOS ANGELES
8193253,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dark street lights,SOLANO
6998163,1,0,1,0,other,unsafe speed,Bicycle,no,daylight,ORANGE
9655286,1,0,1,0,vehicle/pedestrian,traffic signs,Bicycle,no,dark street lights,ALAMEDA
91868562,1,0,1,0,other,unsafe speed,Bicycle,no,daylight,LOS ANGELES
7203192,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,TULARE
8041565,1,0,1,0,broadside,automobile right of way,Bicycle,yes,daylight,LOS ANGELES
8741812,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
6837958,1,0,1,0,sideswipe,traffic signs,Bicycle,yes,daylight,ALAMEDA
92169997,1,0,1,0,sideswipe,unknown,Not Stated,yes,daylight,SAN MATEO
8001591,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
9135809,3,0,3,0,sideswipe,improper turning,Passenger Car/Station Wagon,yes,daylight,ORANGE
6421135,1,0,1,0,sideswipe,improper turning,Not Stated,yes,daylight,SANTA BARBARA
91468058,1,0,1,0,sideswipe,traffic signs,Bicycle,no,dark street lights,SAN BERNARDINO
81914393,1,0,1,0,broadside,automobile right of way,Bicycle,yes,daylight,SACRAMENTO
8952820,1,0,1,0,broadside,improper turning,Not Stated,no,daylight,LOS ANGELES
9408567,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,no,dark street lights,LOS ANGELES
82292407,1,0,1,0,rear end,traffic signs,Bicycle,yes,dark street lights,SAN JOAQUIN
8339040,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
9622827,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,NAPA
91784130,1,0,1,0,hit object,improper turning,Bicycle,no,daylight,SANTA BARBARA
6865669,1,0,1,0,other,unsafe speed,Bicycle,no,daylight,VENTURA
8350761,1,0,1,0,broadside,unknown,Passenger Car/Station Wagon,yes,daylight,RIVERSIDE
8052740,1,0,1,0,other,traffic signs,Bicycle,yes,daylight,ALAMEDA
6978559,0,0,1,0,broadside,other hazardous violation,Bicycle,no,dark street lights,LOS ANGELES
7127068,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,ALAMEDA
90570335,1,0,1,0,other,unsafe speed,Passenger Car/Station Wagon,no,daylight,STANISLAUS
81575077,3,0,3,0,other,wrong side of road,Bicycle,yes,daylight,ORANGE
81698486,1,0,1,0,head-on,wrong side of road,Bicycle,no,daylight,SAN BERNARDINO
82225335,1,0,2,0,rear end,unsafe speed,Other Vehicle,no,daylight,ORANGE
82261705,1,0,1,0,broadside,improper turning,Bicycle,no,dark no street lights,KERN
6721757,1,0,1,0,other,wrong side of road,Bicycle,no,dark street lights,LOS ANGELES
6546379,1,0,1,0,broadside,wrong side of road,Not Stated,yes,daylight,LOS ANGELES
90519134,2,0,2,0,rear end,unsafe speed,Bicycle,yes,daylight,MENDOCINO
82026388,1,0,1,0,broadside,traffic signs,Passenger Car/Station Wagon,yes,dark street lights,SONOMA
8301989,1,0,1,0,other,unsafe speed,Bicycle,no,dark no street lights,LOS ANGELES
81742838,1,0,1,0,broadside,traffic signs,Truck or Truck Tractor,yes,daylight,RIVERSIDE
8634997,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,LOS ANGELES
8733669,1,0,1,0,sideswipe,improper passing,Bicycle,no,daylight,LOS ANGELES
8568185,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,no,daylight,RIVERSIDE
6828441,1,0,1,0,head-on,unsafe speed,Bicycle,yes,daylight,SONOMA
8015226,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,yes,daylight,SAN FRANCISCO
8900753,1,0,1,0,sideswipe,other hazardous violation,Passenger Car/Station Wagon,no,daylight,ALAMEDA
9560662,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,LOS ANGELES
90592432,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,LOS ANGELES
8988131,1,0,1,0,broadside,wrong side of road,Bicycle,no,dusk-dawn,LOS ANGELES
8749101,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,SAN DIEGO
8302070,1,0,1,0,broadside,other hazardous violation,Bicycle,no,dark street lights,LOS ANGELES
6584946,1,0,1,0,unknown,improper turning,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
8044969,1,0,1,0,sideswipe,traffic signs,Not Stated,yes,daylight,LOS ANGELES
92156021,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,SAN BERNARDINO
82254647,1,0,1,0,other,traffic signs,Other Vehicle,yes,dark street lights,SAN DIEGO
81559160,1,0,1,0,other,improper turning,Bicycle,not stated,daylight,SAN MATEO
8738261,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,LOS ANGELES
92171045,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,LOS ANGELES
6668845,1,0,1,0,sideswipe,unsafe starting or backing,Not Stated,no,daylight,SAN DIEGO
8508060,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,no,dark no street lights,SACRAMENTO
9647248,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
9395382,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,LOS ANGELES
8041221,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,LOS ANGELES
8407875,1,0,1,0,sideswipe,unsafe speed,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
8147083,1,0,1,0,broadside,unsafe speed,Passenger Car/Station Wagon,yes,daylight,RIVERSIDE
8352046,1,0,1,0,rear end,unknown,Not Stated,no,daylight,ALAMEDA
8571955,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,CONTRA COSTA
6426109,1,0,1,0,vehicle/pedestrian,unknown,Not Stated,yes,daylight,SACRAMENTO
8006923,1,0,1,0,broadside,unsafe lane change,Bicycle,yes,daylight,BUTTE
7111304,1,0,1,0,other,wrong side of road,Bicycle,no,dark street lights,ALAMEDA
6707401,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,LOS ANGELES
7143076,1,0,1,0,unknown,unknown,Bicycle,no,daylight,FRESNO
7192758,1,0,1,0,sideswipe,unknown,Passenger Car/Station Wagon,no,dark no street lights,SANTA CLARA
6466445,1,0,1,0,other,unsafe lane change,Bicycle,no,daylight,CONTRA COSTA
9114262,1,0,1,0,vehicle/pedestrian,pedestrian right of way,Not Stated,yes,dark street lights,LOS ANGELES
6978197,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,SACRAMENTO
9213255,1,0,1,0,broadside,unknown,Not Stated,yes,daylight,LOS ANGELES
8393302,1,0,1,0,unknown,unsafe speed,Bicycle,no,daylight,SAN DIEGO
8285816,1,0,1,0,broadside,improper passing,Bicycle,no,daylight,LOS ANGELES
6634581,1,0,1,0,sideswipe,wrong side of road,Passenger Car/Station Wagon,no,daylight,CONTRA COSTA
8004048,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,LOS ANGELES
91771838,1,0,1,0,sideswipe,improper turning,Bicycle,yes,daylight,LOS ANGELES
9065500,1,0,1,0,other,automobile right of way,Pickup or Panel Truck,yes,dusk-dawn,SANTA CRUZ
7064390,1,0,1,0,sideswipe,unsafe lane change,Passenger Car/Station Wagon,no,dark street lights,ALAMEDA
7199489,0,1,0,1,broadside,traffic signs,Bicycle,yes,dark street lights,SANTA CLARA
9269743,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
6455816,1,0,1,0,other,automobile right of way,Bicycle,yes,dark street lights,LOS ANGELES
7087198,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,LOS ANGELES
81363126,1,0,1,0,rear end,improper passing,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
7067134,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,SACRAMENTO
9256357,0,1,0,1,broadside,wrong side of road,Bicycle,yes,daylight,CONTRA COSTA
9448257,1,0,1,0,sideswipe,improper turning,Not Stated,no,daylight,SAN DIEGO
7015063,1,0,1,0,broadside,improper turning,Bicycle,yes,daylight,SAN FRANCISCO
82088833,1,0,1,0,other,unsafe speed,Bicycle,no,daylight,SAN DIEGO
7027414,1,0,1,0,unknown,wrong side of road,Bicycle,no,daylight,LOS ANGELES
6515142,1,0,1,0,hit object,other than driver or pedestrian,Not Stated,yes,daylight,SAN BERNARDINO
9483957,1,0,1,0,head-on,other hazardous violation,Bicycle,no,daylight,LOS ANGELES
9260078,1,0,1,0,head-on,wrong side of road,Bicycle,no,daylight,MENDOCINO
9087514,0,0,1,0,other,other improper driving,Bicycle,yes,daylight,SANTA BARBARA
8713563,1,0,1,0,other,other than driver or pedestrian,Not Stated,no,daylight,LOS ANGELES
8327803,1,0,1,0,broadside,automobile right of way,Bicycle,yes,dark street lights,IMPERIAL
9319743,1,0,1,0,other,other hazardous violation,Passenger Car/Station Wagon,yes,daylight,ALAMEDA
8129104,1,0,1,0,rear end,unsafe speed,Bicycle,yes,daylight,LOS ANGELES
8821050,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,RIVERSIDE
8437141,1,0,1,0,sideswipe,unknown,Passenger Car/Station Wagon,no,daylight,ORANGE
7080685,1,0,1,0,head-on,unsafe speed,Passenger Car/Station Wagon,no,daylight,SAN BERNARDINO
6812232,1,0,1,0,overturned,unsafe speed,Bicycle,no,dusk-dawn,LOS ANGELES
8613899,1,0,1,0,other,unsafe speed,Bicycle,no,daylight,ORANGE
7058836,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,yes,dark street lights,SONOMA
8682393,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,LOS ANGELES
90073373,1,0,1,0,overturned,improper turning,Bicycle,no,dark no street lights,PLACER
6912474,1,0,1,0,sideswipe,other hazardous violation,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
8464214,1,0,1,0,sideswipe,improper turning,Not Stated,yes,daylight,SAN FRANCISCO
9460249,1,0,1,0,broadside,automobile right of way,Not Stated,yes,daylight,LOS ANGELES
90023865,1,0,1,0,other,traffic signs,Bicycle,yes,daylight,SACRAMENTO
91803046,1,0,1,0,sideswipe,improper turning,Pickup or Panel Truck,no,dusk-dawn,DEL NORTE
6378283,1,0,1,0,broadside,wrong side of road,Bicycle,no,dusk-dawn,LOS ANGELES
8661357,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,SACRAMENTO
9055997,1,0,1,0,head-on,traffic signs,Bicycle,yes,daylight,SAN BERNARDINO
8389029,1,0,1,0,sideswipe,automobile right of way,Bicycle,no,daylight,RIVERSIDE
8938963,1,0,1,0,other,improper passing,Passenger Car/Station Wagon,yes,daylight,SONOMA
9440125,1,0,1,0,head-on,wrong side of road,Bicycle,no,daylight,VENTURA
8746087,1,0,1,0,other,automobile right of way,Bicycle,no,dusk-dawn,ORANGE
7181082,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,ORANGE
9477017,1,0,1,0,other,unsafe speed,Bicycle,no,daylight,SAN DIEGO
9625859,1,0,1,0,broadside,unsafe starting or backing,Passenger Car/Station Wagon,yes,daylight,CONTRA COSTA
8874695,1,0,1,0,vehicle/pedestrian,automobile right of way,Bicycle,no,dark street lights,LOS ANGELES
7062908,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,LOS ANGELES
8772320,1,0,1,0,overturned,unsafe speed,Passenger Car/Station Wagon,yes,daylight,SAN BERNARDINO
90817790,1,0,1,0,rear end,improper passing,Passenger Car/Station Wagon,no,dusk-dawn,SAN MATEO
9241967,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
9434065,1,0,1,0,head-on,wrong side of road,Passenger Car/Station Wagon,no,dark street lights,SACRAMENTO
8083471,1,0,1,0,other,automobile right of way,Not Stated,yes,daylight,ALAMEDA
6942630,1,0,1,0,rear end,unsafe speed,Bicycle,no,daylight,LOS ANGELES
91566448,1,0,2,0,sideswipe,wrong side of road,Bicycle,no,dark street lights,RIVERSIDE
91443801,1,0,1,0,rear end,improper turning,Pickup or Panel Truck,no,daylight,VENTURA
6990354,1,0,1,0,hit object,unsafe speed,Bicycle,no,daylight,SANTA CLARA
81468433,1,0,1,0,vehicle/pedestrian,automobile right of way,Passenger Car/Station Wagon,no,dark street lights,FRESNO
8469284,1,0,1,0,broadside,traffic signs,Passenger Car/Station Wagon,yes,daylight,BUTTE
90534032,1,0,1,0,broadside,improper turning,Bicycle,no,daylight,TULARE
9680083,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dark street lights,ORANGE
81922037,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,SAN BERNARDINO
7038690,1,0,1,0,sideswipe,unsafe speed,Bicycle,yes,dark street lights,SAN FRANCISCO
9245319,1,0,1,0,vehicle/pedestrian,unsafe speed,Not Stated,yes,dark street lights,LOS ANGELES
9106234,1,0,1,0,broadside,other hazardous violation,Bicycle,no,dark no street lights,SAN DIEGO
8536742,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,SACRAMENTO
8341308,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
8995975,1,0,1,0,other,unsafe speed,Passenger Car/Station Wagon,yes,daylight,YOLO
8689516,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,SAN JOAQUIN
8167271,0,1,0,1,rear end,DUI,Passenger Car/Station Wagon,no,daylight,STANISLAUS
6911301,1,0,1,0,other,other hazardous violation,Not Stated,no,unknown,SAN DIEGO
90932786,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,MARIN
6573691,1,0,1,0,sideswipe,other hazardous violation,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
8408421,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,ORANGE
6361029,1,0,1,0,other,pedestrian right of way,Passenger Car/Station Wagon,yes,daylight,VENTURA
81689171,1,0,1,0,hit object,other than driver or pedestrian,Not Stated,no,daylight,RIVERSIDE
8828428,1,0,1,0,sideswipe,unknown,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
8631022,1,0,1,0,other,wrong side of road,Bicycle,no,dark street lights,LOS ANGELES
6861304,1,0,1,0,overturned,unknown,Not Stated,no,daylight,SAN LUIS OBISPO
6997907,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SAN FRANCISCO
6617818,1,0,1,0,broadside,traffic signs,Passenger Car/Station Wagon,no,daylight,SANTA CLARA
92071809,1,0,1,0,rear end,traffic signs,Not Stated,yes,dark no street lights,RIVERSIDE
6732665,1,0,1,0,other,other equipment,Passenger Car/Station Wagon,no,daylight,YOLO
8695223,1,0,1,0,rear end,improper turning,Not Stated,no,dark street lights,LOS ANGELES
7013944,1,0,1,0,overturned,DUI,Bicycle,no,daylight,LOS ANGELES
8736810,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dark street lights,SAN JOAQUIN
6995762,1,0,1,0,overturned,wrong side of road,Bicycle,no,daylight,SAN DIEGO
9268825,1,0,1,0,broadside,traffic signs,Bicycle,yes,dusk-dawn,PLACER
7067736,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,ALAMEDA
8099719,1,0,1,0,other,other than driver or pedestrian,Not Stated,no,daylight,NEVADA
8695159,1,0,1,0,sideswipe,improper turning,Pickup or Panel Truck,no,dark street lights,LOS ANGELES
8283214,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,dark street lights,LOS ANGELES
7026966,1,0,1,0,overturned,DUI,Bicycle,no,dark street lights,ALAMEDA
9495612,1,0,1,0,other,other hazardous violation,Passenger Car/Station Wagon,no,daylight,ALAMEDA
9054542,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,SACRAMENTO
8918317,1,0,1,0,sideswipe,unsafe lane change,Bicycle,yes,daylight,LOS ANGELES
9630631,1,0,1,0,other,traffic signs,Bicycle,yes,dark street lights,ALAMEDA
6636631,1,0,1,0,broadside,traffic signs,Bicycle,no,daylight,LOS ANGELES
8351963,1,0,1,0,vehicle/pedestrian,automobile right of way,Bicycle,yes,dark street lights,LOS ANGELES
9255259,1,0,1,0,other,traffic signs,Bicycle,yes,daylight,BUTTE
8399235,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,ALAMEDA
9502480,1,0,1,0,broadside,improper turning,Pickup or Panel Truck,no,daylight,SAN FRANCISCO
